data_year,basis_year,cap_recovery_years,cost_case,financial_case,technology,tech_detail,parameter,parameter_value,units,dollar_year
2024,2049,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mw,272920.493,,2022
2024,2049,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mwh,161593.0455,,2022
2024,2049,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mw,6823.012325,,2022
2024,2049,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mwh,4039.826138,,2022
2024,2049,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,variable_o_m_mwh,0.0,,2022
2024,2049,20,Moderate,Market,LandbasedWind,Class3,capex_mw,1023564.44165328,,2022
2024,2049,20,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,25454.0634209977,,2022
2024,2049,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1089839.06432691,,2022
2024,2049,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27000.0,,2022
2024,2049,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.8,,2022
2024,2049,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,972943.238306568,,2022
2024,2049,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22200.0,,2022
2024,2049,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2049,20,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5012475.56142272,,2022
2024,2049,20,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2049,20,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2049,20,Moderate,Market,UtilityPV,Class1,capex_mw,593475.142416372,,2022
2024,2049,20,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,12912.6310694675,,2022
2024,2049,30,Moderate,Market,LandbasedWind,Class3,capex_mw,1023564.44165328,,2022
2024,2049,30,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,25454.0634209977,,2022
2024,2049,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1089839.06432691,,2022
2024,2049,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27000.0,,2022
2024,2049,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.8,,2022
2024,2049,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,972943.238306568,,2022
2024,2049,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22200.0,,2022
2024,2049,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2049,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5012475.56142272,,2022
2024,2049,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2049,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2049,30,Moderate,Market,UtilityPV,Class1,capex_mw,593475.142416372,,2022
2024,2049,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,12912.6310694675,,2022
2024,2049,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1089839.06432691,,2022
2024,2049,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,27000.0,,2022
2024,2049,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.8,,2022
2024,2049,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,972943.238306568,,2022
2024,2049,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22200.0,,2022
2024,2049,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2049,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,5012475.56142272,,2022
2024,2049,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2049,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2050,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mw,270309.7124,,2022
2024,2050,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,capex_mwh,157237.053,,2022
2024,2050,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mw,6757.74281,,2022
2024,2050,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,fixed_o_m_mwh,3930.926325,,2022
2024,2050,15,Moderate,Market,Utility-Scale Battery Storage,Lithium Ion,variable_o_m_mwh,0.0,,2022
2024,2050,20,Moderate,Market,LandbasedWind,Class3,capex_mw,1008912.19048652,,2022
2024,2050,20,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,25253.5523827654,,2022
2024,2050,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1079698.43499626,,2022
2024,2050,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,26700.0,,2022
2024,2050,20,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.79,,2022
2024,2050,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,963136.915437368,,2022
2024,2050,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22000.0,,2022
2024,2050,20,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2050,20,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,4882281.39099616,,2022
2024,2050,20,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2050,20,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2050,20,Moderate,Market,UtilityPV,Class1,capex_mw,579313.489887884,,2022
2024,2050,20,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,12763.8186937359,,2022
2024,2050,30,Moderate,Market,LandbasedWind,Class3,capex_mw,1008912.19048652,,2022
2024,2050,30,Moderate,Market,LandbasedWind,Class3,fixed_o_m_mw,25253.5523827654,,2022
2024,2050,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1079698.43499626,,2022
2024,2050,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,26700.0,,2022
2024,2050,30,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.79,,2022
2024,2050,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,963136.915437368,,2022
2024,2050,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22000.0,,2022
2024,2050,30,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2050,30,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,4882281.39099616,,2022
2024,2050,30,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2050,30,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
2024,2050,30,Moderate,Market,UtilityPV,Class1,capex_mw,579313.489887884,,2022
2024,2050,30,Moderate,Market,UtilityPV,Class1,fixed_o_m_mw,12763.8186937359,,2022
2024,2050,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),capex_mw,1079698.43499626,,2022
2024,2050,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),fixed_o_m_mw,26700.0,,2022
2024,2050,55,Moderate,Market,NaturalGas,2-on-1 Combined Cycle (F-Frame),variable_o_m_mwh,1.79,,2022
2024,2050,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),capex_mw,963136.915437368,,2022
2024,2050,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),fixed_o_m_mw,22000.0,,2022
2024,2050,55,Moderate,Market,NaturalGas,Combustion Turbine (F-Frame),variable_o_m_mwh,6.94,,2022
2024,2050,60,Moderate,Market,Nuclear,Nuclear - Large,capex_mw,4882281.39099616,,2022
2024,2050,60,Moderate,Market,Nuclear,Nuclear - Large,fixed_o_m_mw,175000.0,,2022
2024,2050,60,Moderate,Market,Nuclear,Nuclear - Large,variable_o_m_mwh,2.8,,2022
